Date,OptionSymbol,Low,High,MaxReturn%,Volume
2025-12-26,HINDALCO25DEC880CE,1.35,4.6,240.7,7093100.0
2025-12-26,HINDALCO25DEC880PE,10.6,20.7,95.3,686000.0
2025-12-26,HINDALCO25DEC890CE,0.6,2.0,233.3,4576600.0
2025-12-26,HINDALCO25DEC890PE,18.15,29.8,64.2,331800.0
2025-12-26,HINDPETRO25DEC455CE,10.85,15.8,45.6,46575.0
2025-12-26,HINDPETRO25DEC455PE,0.5,0.95,90.0,182250.0
2025-12-26,HINDPETRO25DEC460CE,6.85,11.0,60.6,439425.0
2025-12-26,HINDPETRO25DEC465CE,3.8,7.5,97.4,437400.0
2025-12-26,HINDPETRO25DEC465PE,2.0,4.1,105.0,1028700.0
2025-12-26,HINDPETRO25DEC470CE,2.0,4.8,140.0,2442150.0
2025-12-26,HINDPETRO25DEC470PE,3.95,7.15,81.0,1087425.0
2025-12-26,HINDPETRO25DEC475CE,0.95,2.3,142.1,888975.0
2025-12-26,HINDPETRO25DEC475PE,6.55,11.15,70.2,411075.0
2025-12-26,HINDUNILVR25DEC2240PE,0.75,2.2,193.3,413400.0
2025-12-26,HINDUNILVR25DEC2260CE,20.95,29.7,41.8,160200.0
2025-12-26,HINDUNILVR25DEC2260PE,1.85,5.8,213.5,591300.0
2025-12-26,HINDUNILVR25DEC2280CE,8.8,14.3,62.5,342000.0
2025-12-26,HINDUNILVR25DEC2280PE,6.15,13.5,119.5,296400.0
2025-12-26,HINDUNILVR25DEC2300CE,1.3,6.0,361.5,1270200.0
2025-12-26,HINDUNILVR25DEC2300PE,17.0,27.75,63.2,246000.0
2025-12-26,HINDUNILVR25DEC2320CE,1.4,2.7,92.9,573000.0
2025-12-26,HINDUNILVR25DEC2320PE,33.95,44.45,30.9,33900.0
2025-12-26,HINDZINC25DEC630CE,8.2,17.45,112.8,12731425.0
2025-12-26,HINDZINC25DEC630PE,1.15,9.75,747.8,7844900.0
2025-12-26,HINDZINC25DEC635CE,8.35,14.0,67.7,5861625.0
2025-12-26,HINDZINC25DEC635PE,5.35,9.15,71.0,4934300.0
2025-12-26,HINDZINC25DEC640CE,6.4,17.0,165.6,27354250.0
2025-12-26,HINDZINC25DEC640PE,7.2,12.2,69.4,5915525.0
2025-12-26,HINDZINC25DEC645CE,4.7,9.2,95.7,16576700.0
2025-12-26,HINDZINC25DEC645PE,11.0,15.6,41.8,694575.0
2025-12-26,HINDZINC25DEC650CE,3.45,7.0,102.9,25623325.0
2025-12-26,HINDZINC25DEC650PE,14.45,19.05,31.8,1560650.0
2025-12-26,HUDCO25DEC215CE,2.5,7.85,214.0,1251525.0
2025-12-26,HUDCO25DEC215PE,0.16,1.45,806.2,2583525.0
2025-12-26,HUDCO25DEC217.5CE,1.24,5.67,357.3,1640025.0
2025-12-26,HUDCO25DEC217.5PE,0.42,1.65,292.9,2336550.0
2025-12-26,HUDCO25DEC220CE,0.61,3.97,550.8,7936500.0
2025-12-26,HUDCO25DEC220PE,1.14,3.96,247.4,2883225.0
2025-12-26,HUDCO25DEC222.5CE,0.7,2.65,278.6,8225100.0
2025-12-26,HUDCO25DEC222.5PE,2.26,3.09,36.7,258075.0
2025-12-26,HUDCO25DEC225CE,0.22,1.69,668.2,12715050.0
2025-12-26,HUDCO25DEC225PE,3.82,7.37,92.9,480075.0
2025-12-26,ICICIBANK25DEC1340CE,14.3,22.6,58.0,201600.0
2025-12-26,ICICIBANK25DEC1340PE,1.3,2.75,111.5,2010400.0
2025-12-26,ICICIBANK25DEC1350CE,7.5,14.85,98.0,1484700.0
2025-12-26,ICICIBANK25DEC1350PE,2.5,6.1,144.0,3437000.0
2025-12-26,ICICIBANK25DEC1360CE,3.9,7.95,103.8,4420500.0
2025-12-26,ICICIBANK25DEC1360PE,4.65,12.5,168.8,2417100.0
2025-12-26,ICICIBANK25DEC1370CE,2.1,4.85,131.0,5188400.0
2025-12-26,ICICIBANK25DEC1370PE,12.0,20.4,70.0,357700.0
2025-12-26,ICICIBANK25DEC1380CE,0.95,1.7,78.9,3719100.0
2025-12-26,ICICIBANK25DEC1380PE,20.25,29.6,46.2,710500.0
2025-12-26,ICICIGI25DEC1940CE,12.45,24.95,100.4,8450.0
2025-12-26,ICICIGI25DEC1940PE,5.0,12.5,150.0,36075.0
2025-12-26,ICICIGI25DEC1960CE,5.4,13.7,153.7,78975.0
2025-12-26,ICICIGI25DEC1900PE,0.9,2.2,144.4,48425.0
2025-12-26,ICICIGI25DEC1920PE,2.5,5.15,106.0,22425.0
2025-12-26,ICICIGI25DEC1960PE,13.0,25.3,94.6,24375.0
2025-12-26,ICICIGI25DEC1980CE,2.5,5.3,112.0,24700.0
2025-12-26,ICICIPRULI25DEC640CE,8.3,14.5,74.7,46250.0
2025-12-26,ICICIPRULI25DEC640PE,0.6,1.95,225.0,148925.0
2025-12-26,ICICIPRULI25DEC645CE,5.0,9.75,95.0,36075.0
2025-12-26,ICICIPRULI25DEC645PE,1.2,3.65,204.2,222925.0
2025-12-26,ICICIPRULI25DEC650CE,2.75,7.0,154.5,466200.0
2025-12-26,ICICIPRULI25DEC650PE,2.2,6.3,186.4,322825.0
2025-12-26,ICICIPRULI25DEC655CE,1.5,4.4,193.3,363525.0
2025-12-26,ICICIPRULI25DEC655PE,5.35,9.5,77.6,20350.0
2025-12-26,ICICIPRULI25DEC660CE,0.75,2.4,220.0,371850.0
2025-12-26,IDEA25DEC10PE,0.01,0.02,100.0,55321650.0
2025-12-26,IDEA25DEC11PE,0.02,0.04,100.0,101280075.0
2025-12-26,IDEA25DEC12CE,0.13,0.26,100.0,276250875.0
2025-12-26,IDEA25DEC12PE,0.13,0.26,100.0,161819400.0
2025-12-26,IDEA25DEC13CE,0.03,0.07,133.3,256881150.0
2025-12-26,IDEA25DEC14CE,0.01,0.02,100.0,32949975.0
2025-12-26,IDFCFIRSTB25DEC83CE,1.57,2.36,50.3,1400525.0
2025-12-26,IDFCFIRSTB25DEC83PE,0.06,0.18,200.0,5500075.0
2025-12-26,IDFCFIRSTB25DEC84CE,0.85,1.48,74.1,3515225.0
2025-12-26,IDFCFIRSTB25DEC84PE,0.15,0.5,233.3,10870300.0
2025-12-26,IDFCFIRSTB25DEC85CE,0.35,0.74,111.4,17362800.0
2025-12-26,IDFCFIRSTB25DEC85PE,0.4,0.91,127.5,7596225.0
2025-12-26,IDFCFIRSTB25DEC86CE,0.15,0.32,113.3,13244700.0
2025-12-26,IDFCFIRSTB25DEC86PE,0.96,1.77,84.4,992425.0
2025-12-26,IDFCFIRSTB25DEC87CE,0.07,0.11,57.1,6492500.0
2025-12-26,IEX25DEC132.5CE,2.63,4.52,71.9,551250.0
2025-12-26,IEX25DEC132.5PE,0.24,2.19,812.5,10492500.0
2025-12-26,IEX25DEC135CE,1.24,3.2,158.1,3566250.0
2025-12-26,IEX25DEC135PE,0.87,3.4,290.8,16657500.0
2025-12-26,IEX25DEC137.5CE,0.61,1.5,145.9,10038750.0
2025-12-26,IEX25DEC137.5PE,1.88,5.0,166.0,3041250.0
2025-12-26,IEX25DEC140CE,0.3,0.8,166.7,18607500.0
2025-12-26,IEX25DEC140PE,3.6,7.03,95.3,2681250.0
2025-12-26,IEX25DEC142.5CE,0.11,0.35,218.2,4413750.0
2025-12-26,IEX25DEC142.5PE,5.82,9.15,57.2,618750.0
2025-12-26,IIFL25DEC580CE,16.7,26.0,55.7,136950.0
2025-12-26,IIFL25DEC580PE,1.2,2.5,108.3,1168200.0
2025-12-26,IIFL25DEC590CE,9.35,18.5,97.9,417450.0
2025-12-26,IIFL25DEC590PE,2.15,5.3,146.5,1473450.0
2025-12-26,IIFL25DEC600CE,4.55,11.3,148.4,3700950.0
2025-12-26,IIFL25DEC600PE,4.75,10.75,126.3,1359600.0
2025-12-26,IIFL25DEC610CE,2.0,6.55,227.5,5680950.0
2025-12-26,IIFL25DEC610PE,10.8,18.2,68.5,90750.0
2025-12-26,IIFL25DEC620CE,0.8,3.4,325.0,3377550.0
2025-12-26,INDHOTEL25DEC720PE,0.5,0.95,90.0,286000.0
2025-12-26,INDHOTEL25DEC730CE,9.4,14.6,55.3,208000.0
2025-12-26,INDHOTEL25DEC730PE,1.25,2.6,108.0,522000.0
2025-12-26,INDHOTEL25DEC740CE,4.0,7.55,88.8,919000.0
2025-12-26,INDHOTEL25DEC740PE,4.0,6.55,63.7,347000.0
2025-12-26,INDHOTEL25DEC750CE,1.7,3.65,114.7,1097000.0
2025-12-26,INDHOTEL25DEC750PE,10.2,14.25,39.7,106000.0
2025-12-26,INDHOTEL25DEC760CE,0.65,1.5,130.8,390000.0
2025-12-26,INDIANB25DEC770CE,9.55,13.3,39.3,31000.0
2025-12-26,INDIANB25DEC770PE,2.1,4.75,126.2,188000.0
2025-12-26,INDIANB25DEC780CE,4.1,8.8,114.6,593000.0
2025-12-26,INDIANB25DEC780PE,5.7,10.0,75.4,92000.0
2025-12-26,INDIANB25DEC790CE,2.0,3.8,90.0,467000.0
2025-12-26,INDIANB25DEC790PE,11.8,16.0,35.6,24000.0
2025-12-26,INDIANB25DEC800CE,0.9,1.95,116.7,346000.0
2025-12-26,INDIGO25DEC4950CE,93.35,154.9,65.9,110850.0
2025-12-26,INDIGO25DEC4950PE,4.1,7.8,90.2,961650.0
2025-12-26,INDIGO25DEC5000CE,50.0,111.6,123.2,464550.0
2025-12-26,INDIGO25DEC5000PE,7.65,16.2,111.8,2883450.0
2025-12-26,INDIGO25DEC5050CE,21.0,68.2,224.8,966900.0
2025-12-26,INDIGO25DEC5050PE,14.45,36.4,151.9,1806450.0
2025-12-26,INDIGO25DEC5100CE,9.2,34.0,269.6,2059500.0
2025-12-26,INDIGO25DEC5100PE,28.65,73.65,157.1,838650.0
2025-12-26,INDIGO25DEC5150CE,4.55,16.5,262.6,1039500.0
2025-12-26,INDIGO25DEC5150PE,61.7,117.75,90.8,194550.0
2025-12-26,INDUSINDBK25DEC830CE,13.5,29.85,121.1,294000.0
2025-12-26,INDUSINDBK25DEC830PE,1.6,5.8,262.5,1559600.0
2025-12-26,INDUSINDBK25DEC840CE,6.75,23.0,240.7,909300.0
2025-12-26,INDUSINDBK25DEC840PE,2.95,9.6,225.4,5575500.0
2025-12-26,INDUSINDBK25DEC850CE,4.0,14.7,267.5,2370900.0
2025-12-26,INDUSINDBK25DEC850PE,5.1,15.6,205.9,2599100.0
2025-12-26,INDUSINDBK25DEC860CE,1.7,8.75,414.7,4711000.0
2025-12-26,INDUSINDBK25DEC860PE,9.1,23.55,158.8,623700.0
2025-12-26,INDUSINDBK25DEC870CE,1.0,4.65,365.0,2338700.0
2025-12-26,INDUSINDBK25DEC870PE,15.25,32.55,113.4,234500.0
2025-12-26,INDUSTOWER25DEC415CE,6.35,11.85,86.6,309400.0
2025-12-26,INDUSTOWER25DEC415PE,0.6,1.0,66.7,1519800.0
2025-12-26,INDUSTOWER25DEC420CE,3.15,8.25,161.9,3595500.0
2025-12-26,INDUSTOWER25DEC420PE,1.1,2.85,159.1,3352400.0
2025-12-26,INDUSTOWER25DEC425CE,1.55,5.5,254.8,3799500.0
2025-12-26,INDUSTOWER25DEC425PE,3.35,6.1,82.1,1230800.0
2025-12-26,INDUSTOWER25DEC430CE,0.7,3.45,392.9,7174000.0
2025-12-26,INDUSTOWER25DEC430PE,6.4,10.25,60.2,482800.0
2025-12-26,INDUSTOWER25DEC435CE,0.3,1.85,516.7,2189600.0
2025-12-26,INFY25DEC1620CE,32.5,44.4,36.6,430400.0
2025-12-26,INFY25DEC1620PE,0.3,1.3,333.3,2776800.0
2025-12-26,INFY25DEC1640CE,14.7,26.8,82.3,2102800.0
2025-12-26,INFY25DEC1640PE,1.05,3.05,190.5,4947200.0
2025-12-26,INFY25DEC1660CE,5.3,13.0,145.3,4130800.0
2025-12-26,INFY25DEC1660PE,7.25,13.3,83.4,2809200.0
2025-12-26,INFY25DEC1680CE,1.8,5.5,205.6,9278000.0
2025-12-26,INFY25DEC1700CE,0.55,2.0,263.6,5332000.0
2025-12-26,INFY25DEC1700PE,36.65,48.8,33.2,260800.0
2025-12-26,INOXWIND25DEC122.5CE,4.64,6.65,43.3,111248.0
2025-12-26,INOXWIND25DEC122.5PE,0.08,0.23,187.5,513704.0
2025-12-26,INOXWIND25DEC125CE,2.2,4.25,93.2,880168.0
2025-12-26,INOXWIND25DEC125PE,0.26,0.59,126.9,677304.0
2025-12-26,INOXWIND25DEC127.5CE,1.01,2.4,137.6,1429864.0
2025-12-26,INOXWIND25DEC127.5PE,0.85,1.74,104.7,579144.0
2025-12-26,INOXWIND25DEC130CE,0.46,1.25,171.7,3870776.0
2025-12-26,INOXWIND25DEC130PE,2.05,3.76,83.4,746016.0
2025-12-26,INOXWIND25DEC132.5CE,0.12,0.55,358.3,1200824.0
2025-12-26,IOC25DEC158CE,2.3,3.02,31.3,287625.0
2025-12-26,IOC25DEC158PE,0.17,0.49,188.2,2266875.0
2025-12-26,IOC25DEC159CE,1.57,3.06,94.9,541125.0
2025-12-26,IOC25DEC159PE,0.27,0.85,214.8,1989000.0
2025-12-26,IOC25DEC160CE,1.07,2.5,133.6,2408250.0
2025-12-26,IOC25DEC160PE,0.43,1.3,202.3,4509375.0
2025-12-26,IOC25DEC161CE,0.74,1.77,139.2,3032250.0
2025-12-26,IOC25DEC161PE,0.71,1.94,173.2,1355250.0
2025-12-26,IOC25DEC162CE,0.52,1.26,142.3,4962750.0
2025-12-26,IOC25DEC162PE,1.2,2.72,126.7,745875.0
2025-12-26,IRCTC25DEC690CE,1.6,25.6,1500.0,7434875.0
2025-12-26,IRCTC25DEC690PE,1.35,9.1,574.1,2499000.0
2025-12-26,IRCTC25DEC695CE,1.05,21.2,1919.0,5225500.0
2025-12-26,IRCTC25DEC695PE,1.95,14.0,617.9,1258250.0
2025-12-26,IRCTC25DEC700CE,0.7,17.35,2378.6,19766250.0
2025-12-26,IRCTC25DEC700PE,3.1,17.15,453.2,4003125.0
2025-12-26,IRCTC25DEC705CE,0.6,14.0,2233.3,6884500.0
2025-12-26,IRCTC25DEC705PE,4.65,19.0,308.6,1706250.0
2025-12-26,IRCTC25DEC710CE,0.35,11.35,3142.9,20119750.0
2025-12-26,IRCTC25DEC710PE,7.0,25.05,257.9,1350125.0
2025-12-26,IREDA25DEC137.5CE,1.66,6.02,262.7,741750.0
2025-12-26,IREDA25DEC137.5PE,0.19,0.89,368.4,3425850.0
2025-12-26,IREDA25DEC140CE,0.35,4.05,1057.1,15576750.0
2025-12-26,IREDA25DEC140PE,0.52,1.89,263.5,6282450.0
2025-12-26,IREDA25DEC142.5CE,0.24,2.49,937.5,27092850.0
2025-12-26,IREDA25DEC142.5PE,1.44,4.49,211.8,1859550.0
2025-12-26,IREDA25DEC145CE,0.12,1.49,1141.7,40320150.0
2025-12-26,IREDA25DEC145PE,2.93,6.85,133.8,1024650.0
2025-12-26,IREDA25DEC147.5CE,0.16,0.91,468.8,7282950.0
2025-12-26,IRFC25DEC129CE,0.33,5.35,1521.2,28657750.0
2025-12-26,IRFC25DEC129PE,0.95,2.39,151.6,7169750.0
2025-12-26,IRFC25DEC130CE,0.2,4.67,2235.0,99564750.0
2025-12-26,IRFC25DEC130PE,1.3,5.25,303.8,18848750.0
2025-12-26,IRFC25DEC131CE,0.18,4.02,2133.3,36766750.0
2025-12-26,IRFC25DEC131PE,1.6,5.3,231.2,9851500.0
2025-12-26,IRFC25DEC132CE,0.2,3.48,1640.0,70537250.0
2025-12-26,IRFC25DEC132PE,2.1,3.77,79.5,7352500.0
2025-12-26,IRFC25DEC133CE,0.13,3.0,2207.7,55211750.0
2025-12-26,IRFC25DEC133PE,2.65,5.19,95.8,1355750.0
2025-12-26,ITC25DEC400CE,4.7,7.2,53.2,1401600.0
2025-12-26,ITC25DEC400PE,0.3,0.5,66.7,3249600.0
2025-12-26,ITC25DEC402.5CE,2.65,4.95,86.8,964800.0
2025-12-26,ITC25DEC402.5PE,0.55,0.95,72.7,2827200.0
2025-12-26,ITC25DEC405CE,1.2,3.1,158.3,6240000.0
2025-12-26,ITC25DEC405PE,1.25,2.0,60.0,3832000.0
2025-12-26,ITC25DEC407.5CE,0.5,1.85,270.0,3809600.0
2025-12-26,ITC25DEC407.5PE,2.4,3.9,62.5,742400.0
2025-12-26,ITC25DEC410CE,0.4,0.95,137.5,7323200.0
2025-12-26,ITC25DEC410PE,4.2,6.15,46.4,1875200.0
2025-12-26,JINDALSTEL25DEC1000CE,3.05,8.25,170.5,1423125.0
2025-12-26,JINDALSTEL25DEC1000PE,9.3,16.65,79.0,658750.0
2025-12-26,JINDALSTEL25DEC1010CE,1.65,4.55,175.8,761250.0
2025-12-26,JINDALSTEL25DEC1010PE,16.3,25.55,56.7,83750.0
2025-12-26,JINDALSTEL25DEC970PE,1.15,2.2,91.3,281250.0
2025-12-26,JINDALSTEL25DEC980CE,11.6,21.0,81.0,49375.0
2025-12-26,JINDALSTEL25DEC980PE,2.1,4.45,111.9,878750.0
2025-12-26,JINDALSTEL25DEC990CE,6.1,13.95,128.7,565625.0
2025-12-26,JINDALSTEL25DEC990PE,4.85,9.4,93.8,941250.0
2025-12-26,JIOFIN25DEC290CE,7.5,10.4,38.7,1231400.0
2025-12-26,JIOFIN25DEC290PE,0.35,0.5,42.9,1950500.0
2025-12-26,JIOFIN25DEC295PE,1.0,1.75,75.0,2411100.0
2025-12-26,JIOFIN25DEC300CE,2.0,3.0,50.0,8436500.0
2025-12-26,JIOFIN25DEC300PE,2.9,4.85,67.2,2385250.0
2025-12-26,JIOFIN25DEC305CE,1.0,1.6,60.0,20379200.0
2025-12-26,JIOFIN25DEC305PE,6.5,9.1,40.0,911800.0
2025-12-26,JIOFIN25DEC310CE,0.55,0.8,45.5,6979500.0
2025-12-26,JSWENERGY25DEC460PE,0.15,0.3,100.0,172000.0
2025-12-26,JSWENERGY25DEC470CE,11.85,16.7,40.9,56000.0
2025-12-26,JSWENERGY25DEC470PE,0.35,0.65,85.7,350000.0
2025-12-26,JSWENERGY25DEC480CE,4.7,8.5,80.9,596000.0
2025-12-26,JSWENERGY25DEC480PE,2.0,4.45,122.5,712000.0
2025-12-26,JSWENERGY25DEC490CE,1.8,3.6,100.0,1759000.0
2025-12-26,JSWENERGY25DEC490PE,7.0,10.3,47.1,192000.0
2025-12-26,JSWENERGY25DEC500CE,0.9,1.7,88.9,814000.0
2025-12-26,JSWSTEEL25DEC1070CE,18.85,30.3,60.7,29700.0
2025-12-26,JSWSTEEL25DEC1070PE,0.95,2.9,205.3,593325.0
2025-12-26,JSWSTEEL25DEC1080CE,8.15,21.3,161.3,300375.0
2025-12-26,JSWSTEEL25DEC1080PE,2.1,6.45,207.1,1366200.0
2025-12-26,JSWSTEEL25DEC1090CE,4.1,14.1,243.9,1251450.0
2025-12-26,JSWSTEEL25DEC1090PE,4.7,12.3,161.7,1034100.0
2025-12-26,JSWSTEEL25DEC1100CE,1.95,8.75,348.7,2932200.0
2025-12-26,JSWSTEEL25DEC1100PE,9.25,20.25,118.9,1173150.0
2025-12-26,JSWSTEEL25DEC1110CE,0.85,4.7,452.9,1475550.0
2025-12-26,JSWSTEEL25DEC1110PE,15.5,28.5,83.9,103275.0
2025-12-26,JUBLFOOD25DEC540PE,0.15,1.0,566.7,316250.0
2025-12-26,JUBLFOOD25DEC550CE,8.1,15.0,85.2,102500.0
2025-12-26,JUBLFOOD25DEC550PE,0.55,3.5,536.4,850000.0
2025-12-26,JUBLFOOD25DEC560CE,2.95,6.75,128.8,730000.0
2025-12-26,JUBLFOOD25DEC560PE,1.8,8.25,358.3,977500.0
2025-12-26,JUBLFOOD25DEC570CE,1.1,2.55,131.8,2400000.0
2025-12-26,JUBLFOOD25DEC570PE,7.55,14.9,97.4,166250.0
2025-12-26,JUBLFOOD25DEC580CE,0.35,0.75,114.3,957500.0
2025-12-26,JUBLFOOD25DEC580PE,15.85,25.0,57.7,56250.0
2025-12-26,KAYNES25DEC3900PE,7.7,17.25,124.0,391500.0
2025-12-26,KAYNES25DEC4000CE,121.95,182.05,49.3,56200.0
2025-12-26,KAYNES25DEC4000PE,15.55,32.1,106.4,602000.0
2025-12-26,KAYNES25DEC4100CE,59.3,107.05,80.5,301100.0
2025-12-26,KAYNES25DEC4100PE,40.0,74.35,85.9,546000.0
2025-12-26,KAYNES25DEC4200CE,26.6,56.0,110.5,908800.0
2025-12-26,KAYNES25DEC4200PE,90.55,135.2,49.3,176400.0
2025-12-26,KAYNES25DEC4300CE,11.65,28.5,144.6,733700.0
2025-12-26,KAYNES25DEC4300PE,163.55,217.45,33.0,19400.0
2025-12-26,KEI25DEC4300CE,73.8,165.0,123.6,6475.0
2025-12-26,KEI25DEC4300PE,3.15,11.35,260.3,154700.0
2025-12-26,KEI25DEC4350CE,40.0,120.3,200.7,12950.0
2025-12-26,KEI25DEC4350PE,5.55,29.8,436.9,118300.0
2025-12-26,KEI25DEC4400CE,17.25,81.9,374.8,285950.0
2025-12-26,KEI25DEC4400PE,20.05,57.4,186.3,123375.0
2025-12-26,KEI25DEC4450CE,8.8,53.3,505.7,153825.0
2025-12-26,KEI25DEC4450PE,40.45,97.15,140.2,46725.0
2025-12-26,KEI25DEC4500CE,5.95,31.35,426.9,196175.0
2025-12-26,KEI25DEC4500PE,106.2,138.6,30.5,5775.0
2025-12-26,KFINTECH25DEC1040PE,0.3,1.0,233.3,219600.0
2025-12-26,KFINTECH25DEC1060CE,28.25,37.0,31.0,48150.0
2025-12-26,KFINTECH25DEC1060PE,0.6,2.7,350.0,436500.0
2025-12-26,KFINTECH25DEC1080CE,13.1,20.8,58.8,181800.0
2025-12-26,KFINTECH25DEC1080PE,2.8,8.8,214.3,616050.0
2025-12-26,KFINTECH25DEC1100CE,4.2,9.45,125.0,951750.0
2025-12-26,KFINTECH25DEC1100PE,10.8,19.15,77.3,94950.0
2025-12-26,KFINTECH25DEC1120CE,1.7,3.9,129.4,522000.0
2025-12-26,KFINTECH25DEC1120PE,26.9,36.0,33.8,24300.0
2025-12-26,KOTAKBANK25DEC2120CE,35.55,48.5,36.4,214400.0
2025-12-26,KOTAKBANK25DEC2120PE,0.75,1.4,86.7,478000.0
2025-12-26,KOTAKBANK25DEC2140CE,17.55,29.85,70.1,870400.0
2025-12-26,KOTAKBANK25DEC2140PE,2.25,4.1,82.2,1391200.0
2025-12-26,KOTAKBANK25DEC2160CE,6.3,14.6,131.7,1365200.0
2025-12-26,KOTAKBANK25DEC2160PE,6.95,13.15,89.2,1089600.0
2025-12-26,KOTAKBANK25DEC2180CE,2.5,6.6,164.0,2021600.0
2025-12-26,KOTAKBANK25DEC2180PE,18.7,28.9,54.5,594400.0
2025-12-26,KOTAKBANK25DEC2200CE,1.15,3.0,160.9,1994000.0
2025-12-26,KOTAKBANK25DEC2200PE,34.9,47.9,37.2,220800.0
2025-12-26,KPITTECH25DEC1180CE,39.35,54.3,38.0,7200.0
2025-12-26,KPITTECH25DEC1180PE,0.55,1.1,100.0,94800.0
2025-12-26,KPITTECH25DEC1200CE,19.0,39.7,108.9,41200.0
2025-12-26,KPITTECH25DEC1200PE,1.55,8.05,419.4,234800.0
2025-12-26,KPITTECH25DEC1220CE,8.0,23.0,187.5,216800.0
2025-12-26,KPITTECH25DEC1220PE,5.25,12.4,136.2,303200.0
2025-12-26,KPITTECH25DEC1240CE,3.2,11.8,268.8,374400.0
2025-12-26,KPITTECH25DEC1240PE,14.0,25.25,80.4,14000.0
2025-12-26,KPITTECH25DEC1260CE,1.45,4.9,237.9,195600.0
2025-12-26,LAURUSLABS25DEC1060CE,22.5,31.6,40.4,197200.0
2025-12-26,LAURUSLABS25DEC1060PE,1.35,2.4,77.8,782000.0
2025-12-26,LAURUSLABS25DEC1070CE,14.7,23.15,57.5,355300.0
2025-12-26,LAURUSLABS25DEC1070PE,2.6,4.55,75.0,926500.0
2025-12-26,LAURUSLABS25DEC1080CE,8.2,15.0,82.9,578000.0
2025-12-26,LAURUSLABS25DEC1080PE,5.2,8.0,53.8,1084600.0
2025-12-26,LAURUSLABS25DEC1090CE,3.95,9.65,144.3,1665150.0
2025-12-26,LAURUSLABS25DEC1090PE,9.3,13.7,47.3,391850.0
2025-12-26,LAURUSLABS25DEC1100CE,1.65,5.5,233.3,1566550.0
2025-12-26,LAURUSLABS25DEC1100PE,15.15,21.25,40.3,366350.0
2025-12-26,LICHSGFIN25DEC530PE,0.45,0.75,66.7,157000.0
2025-12-26,LICHSGFIN25DEC535CE,5.0,7.15,43.0,59000.0
2025-12-26,LICHSGFIN25DEC535PE,1.0,2.05,105.0,287000.0
2025-12-26,LICHSGFIN25DEC540CE,2.1,3.85,83.3,749000.0
2025-12-26,LICHSGFIN25DEC540PE,2.55,4.1,60.8,366000.0
2025-12-26,LICHSGFIN25DEC545CE,1.05,1.95,85.7,596000.0
2025-12-26,LICHSGFIN25DEC550CE,0.6,0.95,58.3,580000.0
2025-12-26,LICI25DEC830PE,0.55,0.95,72.7,88200.0
2025-12-26,LICI25DEC840CE,9.6,13.2,37.5,11900.0
2025-12-26,LICI25DEC840PE,1.5,2.4,60.0,128800.0
2025-12-26,LICI25DEC850CE,3.95,6.3,59.5,277200.0
2025-12-26,LICI25DEC850PE,4.5,6.75,50.0,77000.0
2025-12-26,LICI25DEC860CE,1.2,2.4,100.0,382200.0
2025-12-26,LICI25DEC860PE,9.9,14.3,44.4,100800.0
2025-12-26,LICI25DEC870CE,0.4,1.3,225.0,233100.0
2025-12-26,LODHA25DEC1040PE,0.8,1.4,75.0,97650.0
2025-12-26,LODHA25DEC1060CE,19.5,25.9,32.8,25650.0
2025-12-26,LODHA25DEC1060PE,2.6,4.75,82.7,160650.0
2025-12-26,LODHA25DEC1080CE,7.95,12.8,61.0,116550.0
2025-12-26,LODHA25DEC1080PE,7.9,13.0,64.6,176850.0
2025-12-26,LODHA25DEC1100CE,3.15,5.35,69.8,477000.0
2025-12-26,LODHA25DEC1100PE,20.3,27.15,33.7,54000.0
2025-12-26,LODHA25DEC1120CE,0.75,1.9,153.3,436950.0
2025-12-26,LT25DEC4000CE,38.55,64.9,68.4,247800.0
2025-12-26,LT25DEC4000PE,5.25,8.7,65.7,480025.0
2025-12-26,LT25DEC4020CE,24.5,45.1,84.1,114625.0
2025-12-26,LT25DEC4020PE,9.5,15.0,57.9,256550.0
2025-12-26,LT25DEC4040CE,14.2,31.55,122.2,384125.0
2025-12-26,LT25DEC4040PE,16.0,24.6,53.8,315875.0
2025-12-26,LT25DEC4060CE,7.8,22.95,194.2,686875.0
2025-12-26,LT25DEC4060PE,25.4,38.0,49.6,187250.0
2025-12-26,LT25DEC4080CE,4.9,13.65,178.6,385175.0
2025-12-26,LT25DEC4080PE,38.4,54.65,42.3,117425.0
2025-12-26,LTF25DEC297.5PE,0.8,2.15,168.7,2248848.0
2025-12-26,LTF25DEC300CE,3.15,6.0,90.5,3538366.0
2025-12-26,LTF25DEC300PE,1.3,3.25,150.0,5327628.0
2025-12-26,LTF25DEC302.5CE,2.2,4.3,95.5,5037598.0
2025-12-26,LTF25DEC302.5PE,2.0,4.6,130.0,2257772.0
2025-12-26,LTF25DEC305CE,1.4,3.0,114.3,7696950.0
2025-12-26,LTF25DEC305PE,3.3,6.6,100.0,2293468.0
2025-12-26,LTF25DEC307.5CE,0.95,2.0,110.5,3966718.0
2025-12-26,LTF25DEC307.5PE,4.9,8.4,71.4,504206.0
2025-12-26,LTIM25DEC6000CE,103.2,150.0,45.3,5100.0
2025-12-26,LTIM25DEC6000PE,7.9,19.45,146.2,161550.0
2025-12-26,LTIM25DEC6050CE,67.7,121.05,78.8,8100.0
2025-12-26,LTIM25DEC6050PE,14.6,35.0,139.7,86700.0
2025-12-26,LTIM25DEC6100CE,38.35,94.65,146.8,80250.0
